EMPLOYEES.eid  FLIGHTS.flno  
654	38946	
903	39393	
1255	47628	
972	48516	
1679	29977	
1679	24069	
1323	7578	
1490	13997	
783	12743	
945	38244	
948	40385	
948	18739	
636	19426	
636	38760	
1546	48959	
411	23435	
53	33138	
19	32905	
654	1510	
1323	27242	
189	34388	
838	49421	
838	49493	
761	32760	
1055	38213	
868	28342	
1081	9547	
904	40380	
139	10965	
455	47879	
1075	24921	
180	724	
258	15198	
685	34425	
798	40706	
1592	36529	
1592	41969	
1008	26116	
270	3293	
159	8820	
851	3847	
923	33875	
385	13376	
761	773	
1630	6551	
168	41868	
1251	6072	
1498	14322	
956	18068	
222	25601	
1577	7128	
989	2097	
1671	20091	
134	34646	
23	13768	
1476	32180	
966	46937	
469	36397	
514	16950	
386	42280	
335	13285	
270	28990	
851	44906	
152	17901	
1679	48655	
905	12406	
388	23275	
457	7399	
457	19973	
1273	3382	
1373	40449	
1312	26716	
1312	27099	
1671	4965	
134	22650	
1627	40075	
1532	14133	
129	26716	
129	27099	
182	22578	
1380	6217	
696	23359	
1403	29486	
12	40754	
838	16793	
530	14797	
868	8962	
48	21675	
4	26545	
956	45036	
847	30898	
1140	23314	
1018	46100	
1640	24706	
1373	33456	
2	38769	
2	22400	
966	19404	
966	24064	
1422	15108	
350	5514	
798	27769	
468	19371	
807	48205	
1592	16044	
351	32335	
84	47856	
800	29486	
587	15611	
1359	9271	
1255	5691	
1073	20751	
690	39126	
865	23800	
1407	43386	
222	40377	
1640	40066	
182	44691	
411	14431	
746	5255	
685	4612	
1008	3304	
863	15169	
284	4114	
1276	49488	
953	1358	
388	24950	
576	28779	
1049	44680	
4	39064	
841	48156	
222	21370	
1159	15687	
1159	32260	
1373	17026	
139	26947	
1185	14055	
455	4688	
1510	16912	
937	41720	
379	39725	
1359	46762	
302	11764	
1255	29300	
1255	25489	
199	24156	
12	8294	
144	15483	
576	9600	
948	38418	
1273	16161	
847	23835	
1671	22044	
134	40997	
1662	15817	
966	11626	
1532	46333	
770	18272	
1422	28280	
514	27720	
165	30811	
1255	5818	
282	17960	
81	14665	
48	24992	
48	34253	
1273	37924	
1077	16236	
1307	747	
566	975	
1378	29375	
920	10313	
410	396	
366	40618	
411	14344	
685	45602	
1008	24780	
84	48631	
1200	19428	
654	27958	
903	31920	
152	44446	
476	17074	
176	16023	
978	26792	
551	42009	
1498	44493	
1605	22724	
567	17163	
1018	21299	
1018	15424	
827	13864	
455	39401	
241	11686	
875	22993	
780	13369	
1422	35338	
937	45834	
937	21242	
1592	22909	
1008	2984	
19	28893	
484	11150	
261	42264	
385	17670	
231	3169	
144	38259	
144	7779	
865	44484	
457	17150	
728	5700	
945	38774	
148	45017	
1241	37236	
48	25306	
1273	45110	
1577	15535	
1488	2996	
1075	46664	
335	3476	
1008	17871	
351	40106	
484	40543	
152	4440	
865	13994	
530	5781	
81	22802	
81	28612	
1055	23467	
1407	36940	
176	39302	
902	9240	
1484	9644	
1577	45848	
1640	36826	
1373	42950	
134	16212	
134	40297	
26	9184	
455	34179	
1556	38642	
955	39793	
828	21527	
566	27370	
920	6090	
61	21527	
182	18279	
685	18258	
468	19678	
199	16114	
1073	18746	
499	45193	
1403	41354	
388	9880	
1241	4606	
4	38440	
1273	5964	
221	2209	
1140	23279	
1077	2507	
1488	45330	
1687	395	
1209	25337	
182	23321	
1380	18116	
899	8916	
1330	36288	
1330	21791	
800	41354	
1359	27782	
484	18931	
953	31514	
1323	32740	
576	9777	
457	26823	
945	20519	
1251	27692	
1104	44882	
1640	10112	
2	40227	
602	18464	
875	39232	
1662	49141	
180	37711	
1532	16726	
955	20376	
798	20009	
1592	46068	
270	41313	
1073	11284	
1073	555	
690	7666	
12	45877	
838	760	
457	7338	
755	5699	
1225	11343	
222	35149	
748	12719	
1510	37910	
1510	33117	
780	10998	
561	35605	
258	48123	
182	33555	
335	27389	
335	28927	
1176	17578	
903	30254	
750	24336	
750	1295	
953	35189	
16	35877	
1089	24299	
1323	25678	
1490	6908	
12	9194	
761	25235	
761	9048	
176	42566	
1646	34383	
1077	40702	
1373	21587	
2	24757	
1687	17503	
1209	7339	
519	16151	
1422	15946	
798	27575	
851	22853	
385	47979	
107	2672	
1251	39241	
1462	15793	
1498	12142	
47	22057	
1241	15279	
841	21619	
1028	14493	
1159	34480	
1640	37441	
1627	27407	
875	10526	
1075	2539	
1532	22864	
519	294	
350	68	
284	14007	
903	35986	
30	10814	
750	39100	
953	33552	
385	42878	
1343	1265	
189	44334	
838	42823	
81	12002	
1630	19178	
868	44012	
1407	44220	
789	26800	
978	31654	
1241	34564	
1049	35658	
1104	16389	
1577	29128	
748	44873	
1185	12584	
1687	34405	
410	7640	
937	12321	
350	9636	
899	37313	
19	12895	
19	29644	
199	28491	
231	39445	
576	38423	
1630	16828	
1369	38968	
1605	39173	
1049	36458	
1484	35616	
1469	37146	
221	23722	
765	22693	
2	2166	
1488	49318	
1476	40445	
1075	47018	
1042	27818	
1378	15314	
937	27688	
53	30564	
654	1536	
1359	30982	
484	42773	
484	41541	
159	3038	
282	6210	
667	31077	
1114	27662	
189	4049	
81	21474	
978	20312	
765	20290	
780	5002	
780	32750	
386	37904	
386	24535	
53	24906	
468	5967	
807	37366	
1200	42732	
284	38987	
1359	12411	
1276	2262	
1255	33188	
16	27725	
282	15416	
1119	40422	
1343	28741	
47	9492	
1273	12379	
1028	45086	
1373	4995	
1185	38186	
1453	47476	
602	38598	
828	22890	
1042	34048	
61	22890	
1546	43697	
1546	14675	
1200	37219	
800	35179	
1276	35039	
1089	45977	
905	13984	
476	47432	
1403	35179	
81	42626	
945	14839	
1498	29432	
1646	26835	
847	16817	
841	18391	
222	17380	
989	5519	
1185	26334	
134	45175	
602	41266	
469	6686	
1532	19611	
182	8809	
746	27101	
899	42338	
903	37923	
302	16308	
953	39186	
16	44811	
188	35962	
865	4369	
1055	29631	
868	33427	
107	27630	
1251	24869	
3	49486	
1241	33451	
48	23513	
1671	2359	
321	43802	
1597	26229	
1597	1130	
643	27369	
379	3255	
199	40139	
152	3281	
1073	26732	
1119	20780	
651	4990	
1407	18192	
176	37870	
1484	14803	
564	21285	
1646	6200	
2	34162	
1488	28313	
130	29156	
1307	31499	
1532	28521	
519	34434	
19	42822	
654	24289	
654	4715	
270	41698	
284	17378	
1276	8603	
302	36558	
1073	23069	
972	17569	
690	40046	
1089	44955	
1403	21650	
1403	30901	
1225	28768	
1049	45813	
1484	44791	
1273	22047	
139	44043	
602	17963	
673	36249	
258	36113	
350	20176	
411	593	
1592	7947	
800	21650	
800	30901	
144	6473	
865	11740	
1630	399	
868	17162	
948	34540	
1498	44701	
1225	18378	
1225	35395	
1118	30463	
956	34365	
1488	7029	
1488	9141	
1671	12048	
966	38036	
1532	20307	
1556	38803	
955	27625	
566	16360	
1422	22668	
937	44522	
258	21504	
366	38172	
746	37993	
1008	39794	
159	20236	
16	678	
152	28080	
1490	20094	
12	1090	
144	4963	
107	11985	
978	17743	
1498	29148	
1018	28948	
26	7866	
455	22372	
1556	37404	
673	17632	
519	20489	
350	1541	
643	21723	
468	46819	
1008	27678	
351	35905	
84	6790	
800	29921	
972	47793	
261	1657	
1403	29921	
551	39113	
1498	12007	
1118	21419	
989	20574	
1627	20072	
1476	33356	
566	30768	
1422	3787	
791	3445	
335	26748	
899	42920	
19	7235	
351	38856	
750	26168	
750	47323	
1119	407	
728	10719	
176	17774	
755	28599	
1251	10575	
1369	30281	
1118	19296	
1118	42838	
567	48416	
139	4225	
1185	18070	
455	23451	
1662	34080	
1662	46662	
180	10178	
469	19892	
1592	43289	
1592	5797	
19	30590	
19	16397	
1330	21094	
1176	14025	
905	30118	
1630	2182	
457	31716	
3	32822	
672	20986	
1159	25998	
1687	17373	
241	45479	
602	18507	
1476	14456	
469	10753	
828	39352	
1378	37961	
481	32040	
685	11156	
798	1925	
468	41973	
1200	1311	
1330	19306	
1359	28872	
152	4365	
152	21652	
667	40036	
261	9654	
1490	37179	
978	34303	
1484	40960	
1646	32785	
221	42766	
1640	1712	
23	9500	
875	32328	
780	42778	
469	3289	
673	46348	
1378	4052	
61	39352	
1380	27174	
270	27929	
1330	39327	
610	49799	
800	8257	
1276	9002	
261	36916	
1403	8257	
1114	9137	
868	27409	
176	12282	
148	22037	
1605	14422	
1241	3122	
1104	12858	
1104	9153	
1159	28401	
139	18738	
1671	43875	
134	49413	
1453	15735	
26	38012	
636	24547	
875	19828	
1546	23054	
53	49048	
19	4805	
750	41857	
152	4923	
1679	18556	
168	22822	
902	29579	
1225	23280	
956	11434	
221	46860	
989	35088	
1671	20334	
134	30186	
519	32795	
514	33901	
643	36080	
696	11724	
1176	27046	
388	14736	
388	27559	
3	433	
1081	16533	
1605	42681	
1118	17471	
1484	29397	
904	16395	
567	44312	
26	12525	
1510	41689	
561	44778	
519	34066	
411	23886	
19	34728	
84	42565	
654	26624	
284	45281	
610	46001	
800	29858	
923	31617	
499	14293	
499	47785	
690	34200	
261	42840	
1403	29858	
457	26962	
107	43360	
148	29136	
47	42537	
1646	10669	
1577	37764	
1627	41601	
180	43979	
481	10258	
746	7678	
899	47316	
696	43370	
654	492	
863	27771	
903	11651	
750	14409	
953	17994	
282	3583	
1398	10224	
1119	24006	
188	48476	
576	5192	
761	12565	
651	5743	
1369	10835	
1185	42083	
130	32761	
1627	25805	
1476	5820	
350	32382	
366	17294	
53	35985	
899	38801	
379	39909	
654	3458	
923	1818	
152	32112	
1119	46948	
755	1204	
1251	17970	
978	44730	
847	38113	
672	33773	
1159	21302	
827	23864	
1488	2570	
321	11485	
26	10383	
1687	5539	
411	6166	
654	47634	
165	6089	
159	25180	
851	45448	
282	27150	
905	45508	
1343	33952	
838	22506	
838	45165	
1055	20273	
651	2062	
1462	9393	
47	20662	
567	13506	
130	41024	
1453	40724	
1627	26519	
23	7386	
514	27243	
514	13651	
481	46410	
685	30129	
1592	450	
610	7761	
484	39364	
1255	45539	
499	11238	
1089	49514	
1119	46788	
385	33542	
1055	24539	
868	13555	
1407	40264	
902	31006	
948	40650	
1373	35612	
989	7156	
828	13602	
61	13602	
791	31664	
258	11159	
386	31987	
481	6050	
411	769	
863	17018	
159	49420	
1403	27189	
1114	29781	
755	23543	
1369	364	
1534	12596	
1241	12216	
1484	36773	
4	36970	
564	1504	
841	44170	
827	38145	
1185	47130	
1185	42927	
1453	2322	
1453	15095	
636	14472	
780	33641	
1532	24648	
1546	44793	
798	24927	
19	35346	
270	36333	
800	27189	
302	32285	
302	17597	
953	38462	
972	40455	
1679	40680	
1055	11357	
1081	25289	
1369	30646	
1241	12249	
1118	46738	
1077	14843	
672	1097	
1488	15509	
1510	32945	
410	45128	
270	29994	
863	31267	
1359	48177	
175	43219	
972	22339	
690	2642	
209	42343	
27	42343	
945	27557	
789	11826	
1498	39833	
47	10971	
47	23770	
1081	37693	
1605	4455	
1534	41893	
221	37573	
904	41570	
748	26505	
1018	8922	
2	35271	
1488	19242	
435	43219	
566	7528	
1546	12057	
696	10507	
468	496	
953	3434	
1073	18174	
972	14495	
231	26360	
144	31425	
530	16978	
81	19744	
868	2015	
176	37032	
956	26351	
564	14583	
1307	36402	
1075	46873	
828	9963	
1378	7079	
61	9963	
16	22738	
1679	74	
1119	31993	
1119	41285	
457	30007	
1407	20136	
148	15975	
1077	22038	
1077	17487	
26	30712	
1366	44649	
1532	29396	
514	36072	
468	8286	
1089	2763	
1323	30344	
1323	40596	
838	40448	
107	29831	
1462	16469	
948	18796	
948	45366	
47	33042	
48	41073	
841	42596	
765	33059	
139	11419	
1185	30598	
26	3351	
455	30840	
1209	49175	
1366	7330	
410	13448	
1592	719	
379	47502	
587	27827	
484	34896	
903	45792	
302	26867	
953	24163	
1398	10077	
972	441	
1343	13603	
783	49425	
789	38165	
1251	27491	
3	4694	
148	42876	
956	22835	
956	29089	
765	34348	
2	42140	
1453	16863	
1662	44183	
22	28684	
1075	19949	
770	22940	
175	1588	
1073	43065	
388	29680	
144	31101	
457	46155	
1498	31551	
1534	31029	
48	16115	
1273	45469	
1140	33132	
1577	48684	
1373	15989	
435	1588	
636	18934	
1307	49005	
180	10569	
258	43903	
643	2687	
1255	42420	
152	1472	
1073	38146	
499	42050	
385	3885	
188	15734	
189	2434	
576	45196	
1407	21476	
948	46411	
948	18357	
47	17663	
904	40928	
1312	37377	
636	20302	
129	37377	
770	39854	
828	2305	
1042	35004	
61	2305	
182	44914	
350	45650	
411	8492	
685	24580	
903	10353	
750	9713	
302	49135	
1255	45306	
1323	2303	
1490	7653	
144	48868	
3	16524	
1241	27090	
564	14635	
1646	22922	
1018	43980	
1373	46675	
2	12765	
1671	37694	
435	11974	
602	12520	
937	20088	
182	28904	
481	28088	
481	20125	
335	25224	
654	47487	
1176	41641	
587	48417	
302	42611	
175	11974	
199	844	
972	22658	
1679	916	
457	12867	
1251	48967	
1251	6142	
1469	10061	
1273	6075	
567	8427	
1018	7720	
2	19403	
1209	43503	
875	30290	
1510	30092	
1556	22190	
350	39872	
411	47639	
53	8926	
1008	2519	
379	24258	
654	30977	
654	46	
800	44525	
1073	7726	
1490	15990	
1343	37702	
1403	44525	
189	42709	
189	16949	
761	34767	
651	21480	
168	33834	
989	37267	
1488	26694	
134	26047	
875	4897	
1662	34237	
673	20827	
566	26920	
258	10086	
182	5013	
1592	47844	
270	34976	
165	35958	
152	2886	
457	22792	
868	2595	
651	10384	
948	42389	
48	9843	
1469	3609	
672	12183	
1028	46777	
1373	27368	
1687	44946	
1627	33393	
636	4012	
875	3559	
180	29241	
1556	6618	
561	48930	
481	1864	
807	44162	
